order_amount,agent_id,customer_id,override,decision_time_minutes,order_id,created_at,category,evidence,return_id,return_amount,decision,reason
"32,55",agent_019,buyer_9006,0,64,purchase_104135,26.04.2026 16:39,sports,0,refund_req_304135,"20,06",approve,item_not_as_described
"2.103,15",agent_008,buyer_0401,0,43,purchase_103056,08.05.2026 12:48,electronics,0,refund_req_303056,"1.306,11",approve,not_working
"1.954,26",agent_017,buyer_0027,1,18,purchase_104064,15.05.2026 09:10,electronics,0,refund_req_304064,"1.535,57",approve,damaged_item
"489,36",agent_015,buyer_0152,1,90,purchase_102744,08.04.2026 17:43,fashion,1,refund_req_302744,"356,23",approve,  item_not_as_described  
"1.486,16",agent_902,buyer_9904,1,8,purchase_104947,03.06.2026 01:18,appliances,0,refund_req_304947,"1.451,42",approve,missing_part
"2.003,87",agent_002,buyer_0279,1,14,purchase_103915,20.05.2026 12:51,electronics,0,refund_req_303915,"1.470,77",approve,damaged_item
"1.284,11",agent_703,buyer_0195,0,19,purchase_104448,05.04.2026 05:07,sports,0,refund_req_304448,"865,02",approve,wrong_size
"293,58",agent_101,buyer_0493,0,4,purchase_103538,25.04.2026 11:27,sports,0,refund_req_303538,"247,16",approve,
"62,38",agent_026,buyer_0290,0,42,purchase_101734,07.06.2026 13:00,sports,0,refund_req_301734,"17,49",reject,wrong_size
"277,61",agent_803,buyer_8003,0,23,purchase_104584,08.06.2026 21:57,fashion,,refund_req_304584,"178,63",approve,item_not_as_described
"69,71",agent_009,buyer_0169,0,59,purchase_102035,16.05.2026 14:11,home,1,refund_req_302035,"59,11",  approve  ,item_not_as_described
"216,72",agent_025,buyer_9007,0,10,purchase_104136,19.04.2026 04:39,appliances,0,refund_req_304136,"121,34",approve,damaged_item
"1.925,75",agent_019,buyer_0511,0,33,purchase_103484,18.06.2026 00:00,luxury,1,refund_req_303484,"1.925,75",approve,item_not_as_described
"72,80",agent_015,buyer_0154,0,61,purchase_102320,04.04.2026 14:56,books,1,refund_req_302320,"21,74",approve,damaged_item
"217,75",agent_007,buyer_0453,0,55,purchase_100271,09.04.2026 18:37,clothing,0,refund_req_300271,"148,42",approve,wrong_size
"1.853,15",agent_102,buyer_0462,1,4,purchase_103583,30.04.2026 08:13, luxury ,1,refund_req_303583,"1.012,08",approve,changed_mind
"61,71",agent_101,buyer_0507,0,5,purchase_103767,29.04.2026 10:28,clothing,0,refund_req_303767,"57,36",approve,
"33,46",agent_001,buyer_0115,0,53,purchase_101063,20.06.2026 07:44,books,1,refund_req_301063,"17,70",approve,changed_mind
"925,50",agent_004,buyer_9002,0,45,purchase_104259,20.04.2026 15:05,fashion,1,refund_req_304259,"558,36",approve,
"340,46",agent_021,buyer_0504,0,57,purchase_100476,05.04.2026 10:29,home,1,refund_req_300476,"163,53",approve,missing_part
"154,69",agent_701,buyer_0372,1,14,purchase_104401,11.05.2026 13:27,sports,1,refund_req_304401,"126,27",approve,damaged_item
"2.242,95",agent_018,buyer_0508,0,64,purchase_100747,17.04.2026 11:44,luxury,0,refund_req_300747,"922,25",reject,damaged_item
"1.258,66",agent_027,buyer_0373,0,64,purchase_100805,23.05.2026 20:00,books,0,refund_req_300805,"662,50",reject, changed_mind 
"1.647,98",agent_010,buyer_0595,1,31,purchase_103806,16.04.2026 08:16,LUXURY,0,refund_req_303806,"1.580,37",approve,
"35,65",agent_014,buyer_9006,0,34,purchase_104191,06.06.2026 08:27,sports,0,refund_req_304191,"27,99",approve,wrong_size
"507,29",agent_009,buyer_0376,0,23,purchase_102614,05.05.2026 23:51, fashion ,1,refund_req_302614,"128,66",approve, item_not_as_described 
"286,58",agent_029,buyer_0157,0,59,purchase_100591,21.05.2026 09:44,home,1,refund_req_300591,"147,67",approve,damaged_item
"144,52",agent_005,buyer_0087,0,99,purchase_100659,26.05.2026 21:57,clothing,1,refund_req_300659,"50,53",approve,changed_mind
"1.472,69",agent_027,buyer_0495,1,28,purchase_103257,20.05.2026 23:57,luxury,1,refund_req_303257,"1.472,69",approve,item_not_as_described
"506,17",agent_017,buyer_0581,1,98,purchase_100933,16.06.2026 21:52,luxury,0,refund_req_300933,"263,57",APPROVE,item_not_as_described
"67,19",agent_103,buyer_0483,0,1,purchase_103588,05.04.2026 18:20, books ,,refund_req_303588,"61,63",Approve,wrong_item_received
"85,25",agent_002,buyer_0390,0,113,purchase_102805,25.05.2026 03:58,beauty,0,refund_req_302805,"49,07",approve,allergic_reaction
"1.257,52",agent_003,buyer_0177,0,26,purchase_103411,03.05.2026 23:17,fashion,,refund_req_303411,"1.257,52",approve,changed_mind
"96,72",agent_016,buyer_0203,0,47,purchase_101120,27.05.2026 14:18, beauty ,0,refund_req_301120,"63,75",approve,changed_mind
"133,99",agent_020,buyer_0135,0,57,purchase_101365,14.05.2026 03:01,electronics,1,refund_req_301365,"58,24",approve,missing_accessory
"126,27",agent_018,buyer_0412,0,50,purchase_101826,14.06.2026 07:04,clothing,,refund_req_301826,"58,67",approve,wrong_size
"2.179,73",agent_030,buyer_0274,0,59,purchase_102582,21.05.2026 02:06,luxury,0,refund_req_302582,"1.359,20",reject,damaged_item
"186,73",agent_013,buyer_0528,1,42,purchase_100215,30.05.2026 05:40,clothing,1,refund_req_300215,"143,83",approve,item_not_as_described
"484,25",agent_009,buyer_0398,0,50,purchase_101714,02.05.2026 22:49,luxury,0,refund_req_301714,"386,86",reject,damaged_item
"409,49",agent_802,buyer_8002,0,13,purchase_104661,02.06.2026 18:59,sports,1,refund_req_304661,"338,28",approve,wrong_size
"689,02",agent_006,buyer_0414,0,68,purchase_101198,05.04.2026 07:25,appliances,1,refund_req_301198,"319,23",approve,not_working
"1.578,45",agent_022,buyer_0553,0,85,purchase_102617,28.05.2026 14:45,luxury,1,refund_req_302617,"1.001,79",approve,item_not_as_described
"2.892,81",agent_902,buyer_9905,1,9,purchase_104819,05.06.2026 01:48,LUXURY,0,refund_req_304819,"2.838,52",approve,damaged_item
"2.292,07",agent_014,buyer_9008,0,,purchase_104273,05.06.2026 15:26,luxury,0,refund_req_304273,"1.200,64", approve ,  item_not_as_described  
"958,59",agent_024,buyer_0094,0,78,purchase_102626,22.04.2026 19:58,home,1,refund_req_302626,"694,34", approve ,item_not_as_described
"156,28",agent_005,buyer_0036,0,67,purchase_100716,03.06.2026 17:56,sports,0,refund_req_300716,"131,86",approve,item_not_as_described
"2.002,54",agent_022,buyer_0326,0,90,purchase_101947,06.05.2026 16:59,electronics,0,refund_req_301947,"865,82",reject,  damaged_item  
"763,95",agent_022,buyer_0423,0,47,purchase_102559,05.06.2026 13:15,  appliances  ,1,refund_req_302559,"246,27",reject,missing_part
"2.732,42",agent_702,buyer_0387,0,40,purchase_104360,07.04.2026 18:13,luxury,0,refund_req_304360,"1.789,33",approve,damaged_item
"1.982,30",agent_901,buyer_9903,1,7,purchase_104930,17.04.2026 14:25, Electronics ,,refund_req_304930,"1.917,98",approve,not_working
"424,90",agent_022,buyer_0294,0,73,purchase_102211,29.05.2026 16:39,sports,,refund_req_302211,"316,79",reject,damaged_item
"355,01",agent_701,buyer_0590,0,35,purchase_104518,19.06.2026 02:14,home,0,refund_req_304518,"249,78",approve,damaged_item
"974,72",agent_015,buyer_0229,0,45,purchase_103264,11.06.2026 21:08,fashion,0,refund_req_303264,"974,72",Approve, changed_mind 
"119,51",agent_004,buyer_0177,0,54,purchase_101179,10.04.2026 00:18,beauty,1,refund_req_301179,"65,96",reject,allergic_reaction
"989,73",agent_030,buyer_0414,0,79,purchase_100289,05.04.2026 20:48,home,1,refund_req_300289,"831,54",approve,item_not_as_described
"979,01",agent_027,buyer_9004,0,25,purchase_104293,19.04.2026 14:10,clothing,0,refund_req_304293,"733,01",approve,  changed_mind  
"40,61",agent_028,buyer_0065,0,67,purchase_100216,11.06.2026 03:43,books,0,refund_req_300216,"33,68",reject, damaged_item 
"1.231,83",agent_001,buyer_0318,0,57,purchase_101150,22.05.2026 04:32,fashion,0,refund_req_301150,"935,25",approve,changed_mind
"154,43",agent_008,buyer_0328,0,29,purchase_102095,08.04.2026 09:56,beauty,0,refund_req_302095,"122,19",approve,
"387,60",agent_029,buyer_0008,0,39,purchase_101374,02.06.2026 13:27,home,0,refund_req_301374,"92,38",reject,item_not_as_described
"2.098,67",agent_007,buyer_0126,0,44,purchase_103182,06.05.2026 11:04,luxury,0,refund_req_303182,"1.896,64",approve,damaged_item
"1.093,77",agent_020,buyer_0161,0,57,purchase_103348,03.06.2026 17:04,fashion,0,refund_req_303348,"1.093,77",approve,changed_mind
"35,41",agent_010,buyer_0215,1,73,purchase_100492,23.04.2026 13:23,books,1,refund_req_300492,"25,61",reject,changed_mind
"1.755,47",agent_023,buyer_0557,0,33,purchase_103347,25.04.2026 19:58,appliances,0,refund_req_303347,"1.755,47",approve,damaged_item
"1.274,74",agent_101,buyer_9003,0,65,purchase_104100,07.05.2026 02:43,home,0,refund_req_304100,"913,67",approve,item_not_as_described
"2.633,79",agent_014,buyer_0538,1,12,purchase_104044,23.05.2026 05:29,luxury,0,refund_req_304044,"2.487,14", approve ,item_not_as_described
"405,83",agent_022,buyer_0123,0,53,purchase_102722,26.04.2026 00:47,fashion,0,refund_req_302722,"144,25",reject,wrong_size
"960,34",agent_101,buyer_0417,1,30,purchase_103890,09.04.2026 21:46,appliances,0,refund_req_303890,"759,76",approve,damaged_item
"740,78",agent_027,buyer_0236,1,80,purchase_100168,25.05.2026 04:59,appliances,0,refund_req_300168,"280,88",reject,not_working
"224,19",agent_011,buyer_0256,0,77,purchase_100741,12.06.2026 21:26,clothing,,refund_req_300741,"169,84",approve,changed_mind
"902,65",agent_022,buyer_0412,1,27,purchase_103421,07.06.2026 13:52,fashion,0,refund_req_303421,"902,65",approve,item_not_as_described
"45,20",agent_020,buyer_0446,0,71,purchase_102520,07.06.2026 04:34,books,,refund_req_302520,"28,53",approve,wrong_item_received
"229,12",agent_005,buyer_0597,0,47,purchase_101118,18.04.2026 14:48,Clothing,0,refund_req_301118,"114,44",reject,wrong_size
"890,39",agent_029,buyer_0442,0,47,purchase_100346,16.05.2026 04:06,electronics,1,refund_req_300346,"203,22",approve,item_not_as_described
"2.479,34",agent_103,buyer_9001,0,48,purchase_104178,10.05.2026 06:50,luxury,0,refund_req_304178,"2.445,61",approve,
"154,26",agent_019,buyer_0183,0,63,purchase_102839,24.04.2026 15:29,beauty,0,refund_req_302839,"106,30",reject,allergic_reaction
"1.647,39",agent_015,buyer_0004,0,11,purchase_103037,14.04.2026 22:01,appliances,0,refund_req_303037,"1.482,50",approve,damaged_item
"2.682,40",agent_005,buyer_0001,1,10,purchase_103846,21.04.2026 09:16,luxury,1,refund_req_303846,"2.270,59",approve,changed_mind
"1.013,47",agent_024,buyer_0203,0,86,purchase_100203,08.06.2026 14:22,electronics,1,refund_req_300203,"205,63",approve,not_working
"1.770,20",agent_010,buyer_0440,0,63,purchase_100930,04.04.2026 00:57,appliances,0,refund_req_300930,"999,54",approve,missing_part
"382,80",agent_015,buyer_0545,0,113,purchase_100455,09.05.2026 22:50,home,0,refund_req_300455,"187,82",approve,missing_part
"59,69",agent_027,buyer_0170,0,85,purchase_100111,28.05.2026 15:59,home,0,refund_req_300111,"26,07",approve,item_not_as_described
"259,99",agent_026,buyer_0186,1,71,purchase_100724,24.04.2026 21:50,clothing,1,refund_req_300724,"170,76",approve,changed_mind
"1.068,39",agent_019,buyer_9008,0,34,purchase_104313,08.04.2026 15:26,electronics,0,refund_req_304313,"1.033,00",approve,not_working
"634,51",agent_703,buyer_0581,0,5,purchase_104547,09.05.2026 18:49,fashion,0,refund_req_304547,"494,64",approve, wrong_size 
"1.726,46",agent_027,buyer_0583,0,83,purchase_102240,12.04.2026 08:07,appliances,1,refund_req_302240,"379,49",approve,missing_part
"2.157,69",agent_001,buyer_403,0,39,purchase_1014,03.06.2026 10:25,luxury,1,refund_req_3014,"2.157,69",approve,changed_mind
"1.440,49",agent_011,buyer_0036,1,32,purchase_104027,27.04.2026 11:43,electronics,0,refund_req_304027,"981,93",approve,item_not_as_described
"945,55",agent_005,buyer_0252,0,101,purchase_102047,20.06.2026 22:35,home,0,refund_req_302047,"483,18",approve,damaged_item
"369,87",agent_101,buyer_0261,1,5,purchase_103796,05.04.2026 03:18,sports,1,refund_req_303796,"312,16",approve,wrong_size
"944,83",agent_013,buyer_0202,0,44,purchase_103161,28.04.2026 05:37,luxury,0,refund_req_303161,"599,94",approve,changed_mind
"1.124,47",agent_024,buyer_0405,0,85,purchase_102270,13.06.2026 07:47,sports,1,refund_req_302270,"792,63",approve,damaged_item
"63,47",agent_025,buyer_0353,0,65,purchase_102162,23.04.2026 00:28,clothing,1,refund_req_302162,"51,97",APPROVE,item_not_as_described
"1.146,00",agent_010,buyer_0273,0,82,purchase_102085,20.05.2026 07:17,beauty,,refund_req_302085,"502,31",approve,damaged_item
"2.198,72",agent_018,buyer_0325,1,,purchase_103909,04.05.2026 09:46,luxury,0,refund_req_303909,"1.816,25",approve,item_not_as_described
"150,73",agent_003,buyer_0256,0,71,purchase_100892,02.04.2026 12:14,sports,1,refund_req_300892,"86,10",approve,damaged_item
"47,79",agent_014,buyer_0084,0,66,purchase_102639,11.05.2026 19:59,CLOTHING,1,refund_req_302639,"20,06",reject,item_not_as_described
"248,47",agent_025,buyer_0341,0,61,purchase_102173,10.06.2026 12:13,fashion,0,refund_req_302173,"117,70",reject,item_not_as_described
"103,65",agent_005,buyer_0459,0,50,purchase_101453,28.05.2026 22:57,beauty,0,refund_req_301453,"72,29",reject,changed_mind
"330,98",agent_703,buyer_0426,0,13,purchase_104475,18.06.2026 05:39,home,0,refund_req_304475,"323,69",approve,missing_part
"1.338,06",agent_021,buyer_0065,0,82,purchase_100325,17.06.2026 10:57,electronics,0,refund_req_300325,"877,20",approve,not_working
"2.721,79",agent_026,buyer_0137,1,22,purchase_104047,24.04.2026 09:26,luxury,1,refund_req_304047,"2.242,46",approve,
"1.688,64",agent_023,buyer_0131,1,22,purchase_103974,10.06.2026 02:19,electronics,0,refund_req_303974,"1.417,16",approve,missing_accessory
"1.127,80",agent_027,buyer_0452,0,81,purchase_101486,02.04.2026 08:09,beauty,1,refund_req_301486,"371,89",Approve,damaged_item
"36,60",agent_023,buyer_0562,0,121,purchase_100719,22.04.2026 03:42,beauty,0,refund_req_300719,"25,22",approve,changed_mind
"971,38",agent_019,buyer_0470,0,11,purchase_103254,08.05.2026 15:11,fashion,0,refund_req_303254,"971,38", approve ,wrong_size
"1.764,02",agent_021,buyer_0375,1,13,purchase_103994,15.06.2026 21:58,appliances,1,refund_req_303994,"1.489,33",approve,not_working
"431,35",agent_004,buyer_0013,0,83,purchase_100229,17.04.2026 17:10,home,0,refund_req_300229,"132,20",reject,item_not_as_described
"1.752,61",agent_004,buyer_0301,0,71,purchase_101065,05.04.2026 00:52,appliances,0,refund_req_301065,"719,44",approve,not_working
"42,54",agent_024,buyer_0250,0,46,purchase_101878,02.05.2026 19:09,books,0,refund_req_301878,"30,43",reject,wrong_item_received
"2.878,44",agent_902,buyer_9906,1,3,purchase_104955,12.05.2026 03:53,luxury,0,refund_req_304955,"2.799,96",approve,changed_mind
"1.313,99",agent_001,buyer_0453,0,10,purchase_103390,08.05.2026 09:20,electronics,0,refund_req_303390,"1.313,99",approve,item_not_as_described
"1.674,55",agent_003,buyer_0114,0,60,purchase_100118,02.04.2026 04:59,luxury,1,refund_req_300118,"918,38",approve,  damaged_item  
"2.105,93",agent_008,buyer_0299,0,40,purchase_102004,20.04.2026 10:02,electronics,0,refund_req_302004,"1.474,80",approve,missing_accessory
"140,83",agent_019,buyer_0218,0,51,purchase_102689,25.05.2026 16:55,clothing,1,refund_req_302689,"107,37",approve,  changed_mind  
"1.130,87",agent_025,buyer_0551,0,75,purchase_100666,18.06.2026 04:44,appliances,1,refund_req_300666,"643,38",approve,damaged_item
"143,95",agent_013,buyer_0489,0,79,purchase_101000,03.06.2026 06:07,fashion,,refund_req_301000,"61,00",approve,changed_mind
"243,08",agent_019,buyer_0091,0,62,purchase_101954,12.04.2026 20:49,home,1,refund_req_301954,"160,04",approve,damaged_item
"1.458,61",agent_001,buyer_0033,0,76,purchase_101410,09.04.2026 11:58,luxury,0,refund_req_301410,"685,00",approve,damaged_item
"1.356,28",agent_023,buyer_0189,0,97,purchase_102110,08.04.2026 05:22,electronics,1,refund_req_302110,"834,23",approve,item_not_as_described
"1.943,59",agent_001,buyer_0258,0,69,purchase_101008,09.05.2026 17:01,LUXURY,1,refund_req_301008,"1.011,04",approve,damaged_item
"948,94",agent_018,buyer_0409,0,71,purchase_100405,22.05.2026 06:15,electronics,0,refund_req_300405,"457,79",reject,item_not_as_described
"600,52",agent_018,buyer_0361,0,44,purchase_101748,27.05.2026 05:09,appliances,0,refund_req_301748,"380,22",approve,missing_part
"1.950,22",agent_802,buyer_8002,0,25,purchase_104625,15.04.2026 18:04,electronics,0,refund_req_304625,"1.934,52",approve,not_working
"53,09",agent_702,buyer_0149,0,28,purchase_104507,22.05.2026 11:11,books,0,refund_req_304507,"48,85",approve,changed_mind
"1.690,87",agent_024,buyer_0094,1,17,purchase_103866,01.05.2026 07:34,luxury,1,refund_req_303866,"1.373,08",approve,damaged_item
"141,36",agent_021,buyer_0314,0,66,purchase_102274,19.04.2026 08:05,beauty,1,refund_req_302274,"77,62",approve,damaged_item
"1.582,72",agent_102,buyer_0425,0,5,purchase_103650,14.06.2026 00:15,electronics,1,refund_req_303650,"1.383,06",approve,missing_accessory
"265,22",agent_002,buyer_9002,0,17,purchase_104275,02.06.2026 20:26, fashion ,1,refund_req_304275,"177,15",approve,wrong_size
"1.209,68",agent_101,buyer_0316,0,4,purchase_103565,09.05.2026 15:54,electronics,1,refund_req_303565,"723,80",approve,not_working
"384,66",agent_008,buyer_0102,0,77,purchase_100813,10.06.2026 13:25,appliances,1,refund_req_300813,"106,53",approve,missing_part
"1.326,85",agent_016,buyer_0197,0,112,purchase_101827,08.06.2026 13:27,electronics,0,refund_req_301827,"418,29",reject,not_working
"2.606,02",agent_007,buyer_9005,0,48,purchase_104318,15.05.2026 04:22,luxury,0,refund_req_304318,"2.560,51",approve,changed_mind
"51,93",agent_017,buyer_0434,0,94,purchase_100505,08.06.2026 17:58,sports,1,refund_req_300505,"22,04", approve ,wrong_size
"992,64",agent_021,buyer_0041,0,69,purchase_101803,09.06.2026 05:08,sports,1,refund_req_301803,"246,84",  reject  ,  wrong_size  
"1.229,70",agent_013,buyer_0457,1,29,purchase_103462,14.06.2026 09:29, appliances ,1,refund_req_303462,"1.229,70",approve, damaged_item 
"91,63",agent_027,buyer_0108,0,65,purchase_102737,06.05.2026 12:29,fashion,1,refund_req_302737,"27,67",approve,  item_not_as_described  
"220,40",agent_011,buyer_0508,0,57,purchase_102107,04.04.2026 10:28,appliances,0,refund_req_302107,"164,22",reject,missing_part
"2.647,23",agent_016,buyer_0116,0,105,purchase_100576,06.05.2026 03:13,luxury,0,refund_req_300576,"742,22",approve,item_not_as_described
"147,52",agent_702,buyer_0393,0,18,purchase_104336,12.06.2026 13:37,clothing,1,refund_req_304336,"67,15",approve,item_not_as_described
"40,39",agent_024,buyer_0383,0,83,purchase_101163,14.04.2026 15:42,books,1,refund_req_301163,"25,32",approve,changed_mind
"61,17",agent_103,buyer_0461,0,3,purchase_103687,13.05.2026 05:08,books,1,refund_req_303687,"37,88",approve,changed_mind
"192,00",agent_003,buyer_0394,0,59,purchase_101917,06.05.2026 19:16,appliances,1,refund_req_301917,"90,65",approve,damaged_item
"1.905,53",agent_029,buyer_0160,0,31,purchase_102513,02.04.2026 19:25,electronics,0,refund_req_302513,"708,96",approve,item_not_as_described
